white_id,opening_name,Games Played,Win Rate
mastersalomon,Queen's Pawn Game: Anglo-Slav Opening,2,1.0
mastersalomon,Slav Defense: Modern,2,1.0
mastersalomon,Slav Defense: Three Knights Variation,3,1.0
mastersalomon,Torre Attack #2,2,0.0
masterzyd,French Defense: Steinitz Attack,1,1.0
masterzyd,Italian Game: Giuoco Pianissimo,1,0.0
masterzyd,King's Pawn Game: Busch-Gass Gambit,1,1.0
masterzyd,King's Pawn Game: Napoleon Attack,3,1.0
masterzyd,King's Pawn Game: Wayward Queen Attack,6,0.0
masterzyd,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,1,1.0
masterzyd,Modern Defense,1,1.0
masterzyd,Nimzowitsch Defense,1,1.0
masterzyd,Scotch Game: Schmidt Variation,1,1.0
masterzyd,Sicilian Defense,2,0.5
masterzyd,Sicilian Defense: Jalalabad Variation,1,0.0
masterzyd,Sicilian Defense: Smith-Morra Gambit #2,1,1.0
masterzyd,St. George Defense,1,1.0
mastoo,Ruy Lopez: Morphy Defense,1,0.0
mastoo,Sicilian Defense,1,1.0
mat-chess,English Opening: Caro-Kann Defensive System,1,1.0
mata1234,Van't Kruijs Opening,1,1.0
matador7,Sicilian Defense: Old Sicilian,1,0.0
matan_13,Scotch Game,1,1.0
mate69,London System,1,0.0
mate96,French Defense: Winawer Variation |  Advance Variation,1,1.0
matein33,Queen's Gambit Refused: Marshall Defense,1,1.0
matemaatiikkabrah,Nimzo-Larsen Attack: Indian Variation,1,1.0
mateochess,Scotch Game,1,0.0
materna,King's Pawn Game: Wayward Queen Attack,1,0.0
mateushn,King's Pawn Game: Napoleon Attack,1,1.0
mateushn,Nimzowitsch Defense,1,1.0
mateuslichess,French Defense: Exchange Variation,1,1.0
mateuslichess,Pirc Defense,1,0.0
matevu,Sicilian Defense: Smith-Morra Gambit #2,1,0.0
matfey,Italian Game: Classical Variation |  Greco Gambit |  Moeller-Therkatz Attack,1,0.0
matheussouza50,Bishop's Opening: Boi Variation,1,1.0
matheww,Ruy Lopez: Exchange Variation |  Lutikov Variation,1,1.0
mathhopper,Bishop's Opening,4,0.0
mathhopper,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,1,1.0
mathhopper,King's Gambit,1,0.0
mathhopper,King's Knight Opening,1,0.0
mathhopper,King's Pawn Game: Busch-Gass Gambit,1,1.0
mathhopper,Philidor Defense #3,1,1.0
mathhopper,Scandinavian Defense,1,0.0
mathhopper,Scandinavian Defense: Mieses-Kotroc Variation,2,0.0
mathmagician,Gruenfeld Defense: Exchange Variation |  Modern Exchange Variation,1,0.0
mathu21345,Caro-Kann Defense,1,1.0
mathu21345,Four Knights Game: Scotch Variation,1,1.0
mathu21345,French Defense: Knight Variation,3,1.0
mathu21345,Philidor Defense,6,0.6666666666666666
mathu21345,Philidor Defense: Exchange Variation #2,1,0.0
mathu21345,Philidor Defense: Nimzowitsch Variation,1,1.0
mathu21345,Russian Game: Damiano Variation,1,1.0
mathu21345,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
mathu21345,Scotch Game,3,0.3333333333333333
mathu21345,Scotch Game: Blumenfeld Attack,1,1.0
mathu21345,Sicilian Defense,1,0.0
mathu21345,Sicilian Defense #2,1,0.0
matiasbaal,Sicilian Defense: Najdorf |  Lipnitsky Attack,1,0.0
matin1386,Philidor Defense #3,1,0.0
matsuyev,Owen Defense,2,1.0
matt_p_14,Indian Game,1,0.0
matt_right_here,Sicilian Defense: Alapin Variation,1,1.0
matteo1234567890,Modern Defense: Two Knights Variation,1,0.0
matteo1234567890,Zukertort Opening: Sicilian Invitation,1,0.0
matteobaio15,Sicilian Defense: Bowdler Attack,1,1.0
matti2017,Scandinavian Defense: Blackburne Gambit,1,1.0
mattieuw2,Scandinavian Defense: Icelandic-Palme Gambit,1,0.0
matty_sweetnuts,Pirc Defense,1,0.0
matty_sweetnuts,Sicilian Defense: Bowdler Attack,1,0.0
matuschi,Philidor Defense,1,1.0
mau85,Horwitz Defense,1,1.0
maumau62,Bird Opening,1,0.0
maumau62,Caro-Kann Defense,2,1.0
mauornelas,French Defense: Classical Variation |  Steinitz Variation,1,1.0
mauornelas,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,1,1.0
mauri_horsefighter,King's Gambit Declined |  Queen's Knight Defense,1,0.0
mauriciano,Pirc Defense #4,1,1.0
mauriciosampaio,Sicilian Defense: Old Sicilian,1,0.0
maurixx,Van't Kruijs Opening,2,0.5
mauro0108,Vienna Game: Mengarini Variation,1,0.0
mauro3,Rat Defense: Antal Defense,1,0.0
mauroduprat,Scandinavian Defense,1,1.0
mavrikios,Italian Game: Two Knights Defense |  Traxler Counterattack |  Knight Sacrifice Line,1,0.0
mavrincbor,Sicilian Defense: Lasker-Pelikan Variation |  Exchange Variation,1,0.0
max1900,Dutch Defense,1,0.0
max1966,Sicilian Defense: Hyperaccelerated Dragon,1,0.0
max2070,French Defense: Normal Variation,1,1.0
maxaaauua,French Defense: Exchange Variation,1,1.0
maxcreed,Barnes Defense,1,0.0
maxgy,French Defense #2,1,0.0
maxi_puan,Sicilian Defense: Staunton-Cochrane Variation,1,1.0
maxiargentino,Philidor Defense #3,1,0.0
maxim2009,Pirc Defense #4,1,0.0
maximilianola,Van't Kruijs Opening,1,0.0
maximillian9,Caro-Kann Defense,1,1.0
maximillian_08,English Opening: Agincourt Defense #2,1,0.0
maximillian_08,English Opening: Anglo-Indian Defense |  King's Indian Formation,1,0.0
maximillian_08,English Opening: King's English Variation |  Kramnik-Shirov Counterattack,2,0.5
maximillian_08,English Opening: King's English Variation |  Three Knights System,1,1.0
maximillian_08,Reti Opening,2,0.5
maximillian_08,Reti Opening: Advance Variation,2,0.0
maximillian_08,Reti Opening: Reti Accepted,1,1.0
maximillian_08,Scandinavian Defense: Panov Transfer,1,0.0
maximillian_08,Semi-Slav Defense: Main Line,1,1.0
maximillian_08,Semi-Slav Defense: Normal Variation,1,1.0
maximillian_08,Slav Defense: Quiet Variation |  Pin Defense,1,1.0
maximillian_08,Zukertort Opening: Black Mustang Defense,1,1.0
maximillian_08,Zukertort Opening: Polish Defense,1,0.0
maximillian_08,Zukertort Opening: Queenside Fianchetto Variation,1,1.0
maximillian_08,Zukertort Opening: Sicilian Invitation,1,0.0
maximillian_08,Zukertort Opening: Slav Invitation,1,1.0
maximlavrage2744,Sicilian Defense: Najdorf Variation,1,0.0
maximov33,Italian Game: Giuoco Pianissimo |  Normal,1,1.0
maximsopra,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,1,1.0
maximus_2000,Nimzowitsch Defense |  Declined Variation,1,1.0
maximusmaxi,King's Gambit,1,1.0
maximusod,Caro-Kann Defense: Classical Variation,1,0.0
maximusod,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation,1,0.0
maximusod,French Defense: Tarrasch Variation |  Closed Variation,1,0.0
maximusod,French Defense: Tarrasch Variation |  Open System |  Suechting Line,1,1.0
maximusod,Philidor Defense #3,1,1.0
maximusod,Sicilian Defense: Modern Variations |  Tartakower,1,1.0
maximuspro,Zukertort Opening: Queen's Gambit Invitation,1,1.0
maximvoron85,French Defense: Exchange Variation,1,0.0
maxkhog,Scotch Game: Classical Variation,1,0.0
maxopg,Trompowsky Attack: Classical Defense |  Big Center Variation,1,1.0
maxsfo,Sicilian Defense: Bowdler Attack,1,0.0
maxtal,Philidor Defense: Exchange Variation,1,1.0
maxvirga,Queen's Pawn Game: Stonewall Attack,1,0.0
maxwell_can,Caro-Kann Defense: Exchange Variation,1,1.0
maxwell_can,Ruy Lopez: Cozio Defense,1,1.0
maxwind,Four Knights Game: Spanish Variation |  Rubinstein Variation,1,1.0
maxzana,French Defense: Advance Variation #3,1,1.0
may12345,Van't Kruijs Opening,1,0.0
mayaapof,English Opening: Anglo-Scandinavian Defense,1,1.0
mayuare,Dutch Defense,1,1.0
mayuare,Kadas Opening,1,0.0
mazhar_here,Sicilian Defense: Chekhover Variation,1,0.0
mazorra,French Defense #2,2,0.0
mazpharaoh,French Defense: Advance Variation #3,1,0.0
mazpharaoh,French Defense: Normal Variation,2,0.5
mazpharaoh,King's Pawn Game: Napoleon Attack,2,0.5
mazpharaoh,Old Benoni Defense #2,1,1.0
mazpharaoh,Queen's Pawn Game,1,1.0
mazpharaoh,Queen's Pawn Game: Chigorin Variation,3,0.6666666666666666
mazpharaoh,Queen's Pawn Game: Steinitz Countergambit,1,1.0
mazpharaoh,Queen's Pawn Opening: Veresov |  Richter Attack,6,0.6666666666666666
mazpharaoh,Scandinavian Defense,1,0.0
mazpharaoh,Van Geet Opening: Berlin Gambit,1,0.0
mazyaraghgmail,Vienna Game: Mengarini Variation,1,1.0
mazyulka,Bishop's Opening,1,1.0
mazzon,Caro-Kann Defense,1,1.0
mb1981,French Defense: Marshall Variation,1,0.0
mbafna,Sicilian Defense: Closed #2,1,1.0
mbbal,Kadas Opening,1,0.0
mbdoesntknowaname,Slav Defense: Quiet Variation,1,1.0
mbetel,Queen's Gambit,1,1.0
mbmabm,Queen's Pawn Game: London System,1,0.0
mbodal,Philidor Defense #2,1,1.0
mbodean,Russian Game: Modern Attack |  Symmetrical Variation #2,1,0.0
mbreti,King's Indian Defense: Accelerated Averbakh Variation,1,0.0
mburch1974,Alekhine Defense: Scandinavian Variation,1,1.0
mburch1974,French Defense: Two Knights Variation,2,0.0
mburch1974,King's Pawn Game: Macleod Attack,1,0.0
mburch1974,Modern Defense,1,1.0
mburch1974,Russian Game: Three Knights Game,1,0.0
mburch1974,Sicilian Defense: French Variation,1,0.0
mburch1974,Sicilian Defense: Old Sicilian,1,0.0
mburch1974,Vienna Game: Falkbeer Variation,1,1.0
mc_perantau,French Defense: Exchange Variation |  Svenonius Variation,1,1.0
mcam,Four Knights Game,1,0.0
mccheese,Blackmar-Diemer Gambit,1,0.0
mccheese,French Defense: Normal Variation,1,0.0
mccheese,Horwitz Defense,1,0.0
mccheese,King's Pawn Game: Damiano Defense,1,1.0
mccheese,King's Pawn Game: Wayward Queen Attack,1,0.0
mccheese,Queen's Pawn Game,3,0.0
mccheese,Scandinavian Defense: Mieses-Kotroc Variation,1,0.0
mccheese,Sicilian Defense,1,0.0
mccheese,Sicilian Defense: Closed Variation,1,0.0
mccheese,Sicilian Defense: Delayed Alapin Variation,1,0.0
mcdaman,Bishop's Opening,1,0.0
mcdaman,Dutch Defense: Raphael Variation,1,1.0
mcdaman,Elephant Gambit,1,0.0
mcdaman,English Opening: Anglo-Scandinavian Defense,1,0.0
mcdaman,English Opening: King's English Variation |  Reversed Closed Sicilian,1,1.0
mcdaman,French Defense: Knight Variation,1,0.0
mcdaman,French Defense: Queen's Knight,1,0.0
mcdaman,Italian Game: Anti-Fried Liver Defense,1,0.0
mcdaman,King's Gambit Declined |  Queen's Knight Defense,1,0.0
mcdaman,King's Gambit |  Falkbeer Countergambit Accepted,1,0.0
mcdaman,King's Pawn Game: Busch-Gass Gambit,1,1.0
mcdaman,King's Pawn Game: Damiano Defense,1,0.0
mcdaman,Owen Defense,1,1.0
mcdaman,Philidor Defense #2,1,1.0
mcdaman,Ruy Lopez: Berlin Defense #2,2,0.0
mcdaman,Saragossa Opening,1,0.0
mcdaman,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
mcervants,Indian Game: Budapest Defense,1,1.0
mdaboczi,Queen's Pawn Game #2,1,1.0
mdc,Philidor Defense: Exchange Variation,1,0.0
mdware,Scotch Game,1,1.0
meaburro,Caro-Kann Defense,1,0.0
meadowsky,Pirc Defense #2,1,1.0
meatwod,Queen's Gambit Declined,1,1.0
mec966,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,1,1.0
meccanoidg15,French Defense: Advance Variation |  Nimzowitsch Attack,1,1.0
meccanoidg15,French Defense: Chigorin Variation,1,1.0
meccanoidg15,French Defense: Horwitz Attack,1,0.0
meccanoidg15,French Defense: Paulsen Variation,1,1.0
meccanoidg15,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,1,0.0
meccanoidg15,King's Pawn Game: Busch-Gass Gambit,1,1.0
meccanoidg15,Rat Defense: Antal Defense,1,1.0
meccanoidg15,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
meccanoidg15,Sicilian Defense,2,0.5
meccanoidg15,Sicilian Defense: Accelerated Dragon |  Modern Variation,1,1.0
meccanoidg15,Sicilian Defense: Najdorf Variation |  English Attack,1,1.0
meccanoidg15,Sicilian Defense: Najdorf Variation |  Zagreb (Fianchetto) Variation,1,1.0
meccanoidg15,Sicilian Defense: Old Sicilian,1,1.0
meccanoidg15,Sicilian Defense: Open,1,1.0
mechmech007,Four Knights Game: Italian Variation,1,0.0
medanky64,Scandinavian Defense,1,1.0
medhadhoud,Nimzo-Indian Defense: Ragozin Variation,1,1.0
mednikov,Russian Game: Three Knights Game,1,1.0
mednikov,Scandinavian Defense: Modern Variation #2,1,1.0
medomshakel,Queen's Pawn Game: Chigorin Variation,1,0.0
medovich,Sicilian Defense: Bowdler Attack,1,1.0
medzayene,King's Knight Opening: Normal Variation,1,0.0
meekrose,Bishop's Opening,1,0.0
meekrose,Four Knights Game: Italian Variation,1,0.0
meekrose,Saragossa Opening,1,0.0
meetbob,Italian Game: Schilling-Kostic Gambit,1,0.0
megamind20765,Horwitz Defense,1,1.0
megarrex,Sicilian Defense: Dragon Variation,1,1.0
megashira,Bishop's Opening: Khan Gambit,1,0.0
megatirfan,London System,1,0.0
megatron_1,Sicilian Defense,1,0.0
megdeg100,Queen's Gambit Declined: Modern Variation,1,1.0
megdospassos,Queen's Gambit Accepted,1,0.0
mehdi202020,Queen's Gambit Declined,1,0.0
mehdi271,Giuoco Piano,2,0.5
mehdi271,Philidor Defense #3,1,1.0
mehdi271,Queen's Pawn Game: Chigorin Variation,1,1.0
mehdi271,Russian Game: Three Knights Game,1,0.0
mehdism,Ruy Lopez: Exchange Variation,1,1.0
mehdisoussichess12,Sicilian Defense: French Variation,1,1.0
mehdiyaghinloo,Van't Kruijs Opening,1,1.0
mehmetali_t,Caro-Kann Defense: Exchange Variation,1,0.0
mehmetali_t,Four Knights Game: Scotch Variation Accepted,1,1.0
mehmetali_t,French Defense: Advance Variation,1,0.0
mehmetali_t,French Defense: Knight Variation,1,1.0
mehmetali_t,Latvian Gambit Accepted,1,1.0
mehmetali_t,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,1,1.0
mehmetali_t,Philidor Defense: Exchange Variation,1,0.0
mehmetali_t,Scandinavian Defense: Main Line,1,0.0
mehmetali_t,Scotch Game,4,0.25
mehmetali_t,Scotch Game: Classical Variation,1,0.0
mehmetali_t,Scotch Game: Modern Defense,1,0.0
mehmetali_t,Scotch Game: Schmidt Variation,3,0.3333333333333333
mehmetali_t,Sicilian Defense: Kan Variation |  Knight Variation,1,1.0
mehmetaligumus,Hungarian Opening,1,0.0
mehran021,Queen's Pawn Game #3,1,0.0
mehran1367,Sicilian Defense: McDonnell Attack,1,1.0
meilong,Owen Defense,2,0.0
meir,French Defense #2,1,1.0
meirk,French Defense: Knight Variation,1,0.0
meisam71,King's Knight Opening: Normal Variation,1,0.0
mejjes,Four Knights Game,1,0.0
mekaprofili,Italian Game,1,1.0
mekri,King's Pawn Game: Wayward Queen Attack,1,0.0
melibea1964,Giuoco Piano,1,0.0
melibea1964,Sicilian Defense: Closed Variation,1,1.0
melihmetin,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,1,1.0
mellowg7,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,1,1.0
melo-near,Scotch Game: Paulsen Attack,1,0.0
melo1905,Three Knights Opening,1,1.0
melvet,Bishop's Opening: Berlin Defense,1,1.0
melvet,Sicilian Defense: Closed Variation |  Traditional,1,0.0
meme_master,Alekhine Defense: Mokele Mbembe,1,1.0
meme_master,Alekhine Defense: The Squirrel,1,1.0
meme_master,French Defense: Advance Variation |  Euwe Variation,1,1.0
meme_master,King's Knight Opening,1,1.0
meme_master,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
meme_master,Scotch Game,1,1.0
meme_master,Scotch Game: Classical Variation,6,0.6666666666666666
meme_master,Sicilian Defense: Lasker-Pelikan Variation |  Schlechter Variation,2,1.0
meme_master,Sicilian Defense: Najdorf Variation,1,1.0
meme_master,Sicilian Defense: Najdorf |  Lipnitsky Attack,1,1.0
memmedzade,Italian Game: Anti-Fried Liver Defense,1,1.0
menelaos1997,Scotch Game: Classical Variation,2,1.0
menezeslucas,Ruy Lopez: Berlin Defense #2,1,0.0
menistro,Sicilian Defense: Bowdler Attack,1,0.0
menofnoego,Sicilian Defense: Scheveningen Variation,1,1.0
menok,Italian Game: Two Knights Defense #2,1,1.0
menon19,Four Knights Game: Ranken Variation,1,0.0
menzur,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,2,0.0
meowingtons,Bishop's Opening: Berlin Defense,1,0.0
meowingtons,Sicilian Defense: Bowdler Attack,1,1.0
mercedesbenz,Queen's Pawn,1,0.0
merefelle,Tarrasch Defense: Symmetrical Variation,1,1.0
merlin12,Old Indian Defense,1,0.0
mermeladadeperlas,Mikenas Defense: Cannstatter Variation,1,0.0
meroxa,King's Pawn Game: Wayward Queen Attack,1,1.0
meroxa,Philidor Defense #2,2,1.0
merro,English Opening: King's English Variation,1,0.0
merse,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
meru,King's Indian Defense,1,1.0
mesagh_ir,French Defense: Advance Variation |  Milner-Barry Gambit,1,1.0
mesagh_ir,French Defense: Steinitz Attack,1,1.0
mesagh_ir,Owen Defense: Smith Gambit,1,1.0
messi08,Ruy Lopez: Classical Variation |  Central Variation,1,0.0
messi08,Ruy Lopez: Exchange Variation |  Keres Variation,1,0.0
messiasjr,Sicilian Defense: Bowdler Attack,1,1.0
messiosousa,Blackmar-Diemer Gambit,1,0.0
messiuz,Three Knights Opening,1,1.0
messyanswer,Zukertort Opening: Dutch Variation,1,1.0
mesutozcn,Four Knights Game: Spanish Variation,1,0.0
meta_ratio,Sicilian Defense: Staunton-Cochrane Variation,1,0.0
metelv25103,French Defense: Knight Variation,1,0.0
metinnazlioglu,Blackmar-Diemer Gambit: Gedult Gambit,2,0.0
metiss141,Semi-Slav Defense: Main Line,1,1.0
metlik,Latvian Gambit Accepted,1,1.0
mexcal92,Italian Game: Classical Variation |  Giuoco Pianissimo,1,0.0
mexicanstaringfrog,Sicilian Defense: Smith-Morra Gambit,1,1.0
meysam_po,Scotch Game: Scotch Gambit |  Sarratt Variation,1,0.0
meysimtrak,Philidor Defense #2,1,0.0
meza82,Ware Defense,1,0.0
mezz75,Caro-Kann Defense: Advance Variation,1,0.0
mezzomatto,Ruy Lopez: Berlin Defense: Mortimer Trap,1,1.0
mferrer,Queen's Pawn Game #3,1,0.0
mfumunsakunevunda,Bird Opening: Dutch Variation,1,0.0
mgomezja,Scandinavian Defense,1,1.0
mhamed_basti,French Defense: Tarrasch Variation |  Closed Variation,1,0.0
mhamed_basti,Italian Game: Anti-Fried Liver Defense,2,1.0
mhd_boz,Sicilian Defense: Closed Variation,1,0.0
mhysa,Queen's Gambit Accepted: Old Variation,1,1.0
mi88,Dutch Defense: Rubinstein Variation,1,0.0
mi_gbc,Caro-Kann Defense: Panov Attack |  Modern Defense,1,0.0
micahkohn,Elephant Gambit,1,1.0
micahkohn,Four Knights Game: Scotch Variation,1,1.0
micahkohn,Polish Opening,1,1.0
micahtherock,Four Knights Game,1,0.0
micahtherock,Three Knights Opening,1,0.0
micaiahwa,French Defense #2,1,0.0
micaiahwa,Goldsmith Defense,1,1.0
micaiahwa,King's Pawn Game: Leonardis Variation,1,1.0
micaiahwa,Modern Defense,2,1.0
micaiahwa,Rat Defense: Small Center Defense,1,1.0
michael1212,Ruy Lopez: Cozio Defense,1,1.0
michael_hackett,Caro-Kann Defense,1,0.0
michael_hackett,Robatsch (Modern) Defense,1,1.0
michaelfield,French Defense: Advance Variation #2,1,0.0
michaelfield,Italian Game: Classical Variation #2,1,1.0
michaelfield,Italian Game: Giuoco Piano |  Greco's Attack,1,0.0
michaelfield,Russian Game: Classical Attack,1,0.0
michaelfield,Scandinavian Defense: Main Line,1,1.0
michaelfield,Sicilian Defense,1,0.0
michaelfield,Sicilian Defense: Staunton-Cochrane Variation,1,1.0
michaelgilbert,Scotch Gambit,1,1.0
michal007,English Opening: Anglo-Indian Defense |  Hedgehog System,1,0.0
michal007,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,1,0.0
michalfa,French Defense #2,1,0.0
michalfa,Portuguese Opening,1,0.0
michalfa,Scandinavian Defense: Mieses-Kotroc Variation,1,0.0
michel_ferraz,Italian Game: Giuoco Pianissimo |  Normal,1,0.0
michele17,Scandinavian Defense,1,0.0
michele2611,French Defense #2,1,0.0
micja,Queen's Gambit Refused: Marshall Defense,1,1.0
mick17,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,1,1.0
micky01,French Defense: Advance Variation |  Nimzowitsch System,1,1.0
micmeta,King's Gambit Accepted |  Fischer Defense,1,0.0
microcommega,Russian Game: Damiano Variation,1,1.0
microcosmos,French Defense: Normal Variation,1,0.0
microtop,Hungarian Opening,1,1.0
midav13,Nimzo-Larsen Attack: Indian Variation,1,1.0
midgestone,Benoni Defense: Benoni Gambit Accepted,1,1.0
midohazem,Sicilian Defense: Closed Variation |  Traditional,1,1.0
mig_bra,Scotch Game,1,1.0
migarbi,Queen's Pawn Game,1,1.0
miguel1403,Bishop's Opening,1,0.0
miguel1994,Ruy Lopez: Steinitz Defense,1,1.0
miguel65,Queen's Gambit Declined: Modern Variation,1,0.0
miguel_guerra1977,King's Pawn Game: Wayward Queen Attack,2,1.0
miguelhermoz,Polish Opening,1,0.0
miguelhopkins,Sicilian Defense: Najdorf Variation |  English Attack,1,1.0
migueljaceblue007,Ruy Lopez,1,1.0
miguelnavarro,Ruy Lopez: Exchange Variation,1,0.0
miguelpor51584,Sicilian Defense: Old Sicilian,1,1.0
migzaz96,Pirc Defense #4,1,0.0
mihael1958,Caro-Kann Defense: Advance Variation |  Botvinnik-Carls Defense,1,0.0
mihail58,Mieses Opening,1,0.0
mihaslove,English Opening: King's English Variation |  Two Knights Variation,1,0.0
mika2012,Bishop's Opening: Boi Variation,1,1.0
mika2012,Caro-Kann Defense,1,0.0
mika2012,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,1,0.0
mika2012,Owen Defense,1,0.0
mikael1998,French Defense: Steinitz Attack,1,0.0
mikan25b,Sicilian Defense,1,0.0
mikan25b,Sicilian Defense: Closed Variation,1,0.0
mikaone,Bishop's Opening: Berlin Defense,1,0.0
mike2443,Russian Game: Stafford Gambit,1,1.0
mikelet,Dutch Defense: Queen's Knight Variation,1,1.0
mikelo92,Queen's Gambit Refused: Albin Countergambit,1,1.0
mikeyslice,East Indian Defense,1,0.0
mikezman,King's Pawn Game: Leonardis Variation,1,0.0
